['hyper_param_list', 'index_of_best', 'score_of_best', 'training_time', 'run_time']
[[0.001, 0.0008, 0.0006, 0.0004, 0.0002, 0.0001, 8e-05], 5, 0.882260000705719, 4996.378471374512, 4999.470880270004]
[5, 1.0, 5]
[2, 0.9979387, 2]
[3, 1.0, 3]
[3, 0.99999857, 3]
[9, 0.9990846, 9]
[4, 0.6097843, 6]
[3, 0.99999976, 3]
[6, 0.99998605, 6]
[0, 0.9999999, 0]
[4, 0.9750352, 4]
[5, 0.99999034, 5]
[0, 1.0, 0]
[4, 0.5459711, 4]
[9, 0.9994886, 9]
[2, 0.73864096, 4]
[0, 0.905084, 6]
[3, 0.9999647, 3]
[4, 0.78276455, 6]
[7, 0.99791914, 7]
[0, 0.9992974, 0]
[2, 0.9992537, 2]
[1, 1.0, 1]
[1, 1.0, 1]
[4, 0.9491613, 4]
[4, 0.5083321, 4]
[8, 0.82789654, 8]
[5, 1.0, 5]
[9, 0.9999988, 9]
[0, 1.0, 0]
[1, 1.0, 1]
[6, 0.80519235, 6]
[5, 1.0, 5]
[1, 1.0, 1]
[4, 0.80583143, 4]
[4, 0.9897419, 4]
[8, 1.0, 8]
[4, 0.9975248, 4]
[7, 1.0, 7]
[7, 0.9519107, 7]
[3, 0.99801105, 3]
[8, 1.0, 8]
[1, 0.920393, 1]
[1, 1.0, 1]
[9, 0.9999908, 9]
[8, 1.0, 8]
[1, 1.0, 1]
[3, 0.99616665, 3]
[3, 0.99999726, 3]
[7, 1.0, 7]
[5, 0.9999993, 5]
[1, 0.9939859, 1]
[5, 1.0, 5]
[7, 1.0, 7]
[8, 0.9944254, 8]
[9, 0.9999858, 9]
[6, 0.5451565, 6]
[3, 0.99986863, 3]
[5, 1.0, 5]
[8, 1.0, 8]
[4, 0.8231902, 4]
[4, 0.72674036, 4]
[3, 0.99998415, 3]
[8, 1.0, 8]
[6, 0.9042274, 4]
[5, 1.0, 5]
[5, 1.0, 5]
[6, 0.8552316, 6]
[7, 0.9999021, 7]
[1, 1.0, 1]
[5, 1.0, 5]
[3, 0.9434875, 0]
[5, 1.0, 5]
[4, 0.9959883, 4]
[8, 1.0, 8]
[6, 0.98379356, 6]
[2, 0.71495974, 2]
[1, 1.0, 1]
[1, 1.0, 1]
[7, 1.0, 7]
[9, 1.0, 9]
[2, 0.88421047, 6]
[2, 0.9940064, 2]
[7, 0.7364285, 7]
[0, 0.55527776, 0]
[4, 0.9990858, 4]
[8, 1.0, 8]
[2, 0.9959745, 2]
[2, 0.9956702, 2]
[6, 0.58111376, 6]
[6, 0.7580767, 6]
[4, 0.99145496, 6]
[4, 0.9951551, 4]
[9, 1.0, 9]
[6, 0.9999263, 6]
[8, 1.0, 8]
[4, 0.9959204, 4]
[5, 1.0, 5]
[9, 0.9992291, 9]
[6, 0.8383983, 0]
[3, 0.9994386, 3]
[9, 0.9999918, 9]
[4, 0.40457243, 4]
[9, 0.9999963, 9]
[8, 1.0, 8]
[7, 1.0, 7]
[4, 0.9751751, 4]
[2, 0.5667148, 2]
[2, 0.999997, 2]
[5, 1.0, 5]
[3, 0.9997451, 3]
[7, 0.9999999, 7]
[0, 0.927313, 6]
[7, 1.0, 7]
[2, 0.90904623, 2]
[9, 0.9999647, 9]
[3, 0.9947797, 3]
[7, 1.0, 7]
[0, 0.9497804, 0]
[9, 0.99999523, 9]
[3, 0.9886546, 4]
[8, 0.995402, 8]
[4, 0.9982162, 6]
[4, 0.9959688, 4]
[7, 0.9998597, 7]
[2, 0.8084759, 6]
[4, 0.9796775, 4]
[6, 0.99874794, 6]
[2, 0.6436444, 2]
[0, 0.8343352, 0]
[7, 1.0, 7]
[8, 1.0, 8]
[4, 0.99674654, 4]
[2, 0.9814565, 2]
[6, 0.710356, 6]
[5, 1.0, 5]
[5, 1.0, 5]
[6, 0.94862765, 6]
[4, 0.99827266, 4]
[5, 1.0, 5]
[5, 1.0, 5]
[8, 1.0, 8]
[1, 1.0, 1]
[1, 1.0, 1]
[7, 1.0, 7]
[4, 0.94367325, 4]
[6, 0.8228296, 6]
[9, 0.9999994, 9]
[6, 0.6650709, 6]
[8, 1.0, 8]
[7, 1.0, 7]
[2, 0.8274932, 2]
[2, 0.6251654, 2]
[1, 1.0, 1]
[2, 0.9924023, 2]
[7, 0.99998593, 7]
[7, 1.0, 7]
[6, 0.39821377, 6]
[9, 0.9999881, 9]
[8, 1.0, 8]
[5, 1.0, 5]
[1, 1.0, 1]
[1, 1.0, 1]
[0, 0.9735078, 0]
[2, 0.8509538, 2]
[0, 0.97326964, 0]
[9, 0.99962294, 9]
[0, 0.99850404, 0]
[1, 1.0, 1]
[9, 0.99999404, 9]
[0, 0.94979936, 6]
[5, 1.0, 5]
[5, 1.0, 5]
[2, 0.61551523, 2]
[0, 0.9999933, 0]
[7, 1.0, 7]
[0, 0.9999622, 0]
[6, 0.62893164, 2]
[6, 0.98078465, 0]
[1, 1.0, 1]
[3, 0.9999949, 3]
[1, 1.0, 1]
[3, 0.99988234, 3]
[2, 0.46819094, 4]
[7, 0.999936, 7]
[2, 0.99989283, 2]
[4, 0.9952525, 4]
[9, 1.0, 9]
[5, 1.0, 5]
[2, 0.9990576, 2]
[9, 0.9999685, 9]
[6, 0.7137453, 0]
[3, 0.9483067, 3]
[4, 0.93362445, 4]
[4, 0.5509852, 4]
[0, 0.55300194, 6]
[0, 0.6983769, 6]
[5, 1.0, 5]
[2, 0.9986266, 2]
[2, 0.9999893, 2]
[5, 1.0, 5]
[6, 0.87589103, 6]
[1, 1.0, 1]
[4, 0.97791404, 4]
[2, 0.99844533, 2]
[5, 1.0, 5]
[4, 0.9982157, 4]
[4, 0.9431579, 4]
[8, 1.0, 8]
[6, 0.56461185, 0]
[2, 0.6994379, 2]
[4, 0.6712942, 4]
[0, 0.9999969, 0]
[6, 0.91112524, 6]
[4, 0.37811667, 2]
[6, 0.99763846, 6]
[8, 0.9999708, 8]
[3, 1.0, 3]
[8, 1.0, 8]
[2, 0.9940025, 2]
[0, 0.99999726, 0]
[4, 0.9272837, 4]
[4, 0.99996173, 4]
[8, 1.0, 8]
[8, 0.99998605, 8]
[4, 0.99803156, 4]
[5, 1.0, 5]
[2, 0.8922628, 2]
[2, 0.99949133, 2]
[3, 0.9999168, 3]
[0, 0.97473395, 0]
[1, 1.0, 1]
[9, 0.99995303, 9]
[0, 0.99896383, 0]
[9, 0.9999988, 9]
[1, 1.0, 1]
[9, 0.9998423, 9]
[6, 0.99898654, 6]
[5, 1.0, 5]
[2, 0.82378197, 2]
[4, 0.66069806, 2]
[7, 1.0, 7]
[3, 1.0, 3]
[8, 1.0, 8]
[5, 0.99999845, 5]
[0, 0.8028821, 0]
[8, 0.9999999, 8]
[6, 0.5342967, 0]
[7, 0.99999726, 7]
[5, 1.0, 5]
[5, 1.0, 5]
[9, 1.0, 9]
[5, 1.0, 5]
[6, 0.5479279, 0]
[0, 0.91887575, 6]
[0, 0.99999964, 0]
[3, 1.0, 3]
[4, 0.73680526, 4]
[4, 0.901694, 4]
[4, 0.9959935, 4]
[8, 0.54855376, 8]
[7, 1.0, 7]
[1, 1.0, 1]
[3, 1.0, 3]
[4, 0.9814528, 4]
[6, 0.630671, 0]
[6, 0.94543135, 6]
[5, 1.0, 5]
[1, 1.0, 1]
[6, 0.97961694, 6]
[7, 1.0, 7]
[3, 0.9999682, 3]
[4, 0.8854209, 4]
[8, 1.0, 8]
[8, 1.0, 8]
[4, 0.59300023, 2]
[8, 1.0, 8]
[7, 0.93229276, 9]
[4, 0.9861878, 4]
[1, 0.99999535, 1]
[6, 0.9850573, 6]
[5, 1.0, 5]
[2, 0.7548175, 2]
[7, 0.9947509, 7]
[8, 1.0, 8]
[5, 1.0, 5]
[6, 0.9081125, 3]
[8, 1.0, 8]
[5, 1.0, 5]
[2, 0.970832, 4]
[2, 0.99067515, 2]
[8, 1.0, 8]
[9, 1.0, 9]
[8, 1.0, 8]
[6, 0.95991105, 4]
[3, 0.8948788, 3]
[6, 0.5357997, 3]
[8, 1.0, 8]
[8, 1.0, 8]
[6, 0.36082846, 2]
[0, 0.9757264, 0]
[9, 0.9973218, 9]
[4, 0.73749155, 4]
[2, 0.8963463, 4]
[8, 1.0, 8]
[1, 1.0, 1]
[3, 0.9999999, 3]
[6, 0.66225696, 6]
[1, 1.0, 1]
[9, 0.99993753, 9]
[2, 0.7731013, 2]
[1, 1.0, 1]
[6, 0.6419074, 6]
[4, 0.5964585, 2]
[7, 0.99999964, 7]
[9, 0.9999918, 9]
[4, 0.6334733, 4]
[6, 0.99720484, 6]
[0, 0.84668046, 0]
[4, 0.9959521, 4]
[4, 0.99827254, 4]
[2, 0.9813856, 2]
[4, 0.9806529, 4]
[5, 1.0, 5]
[0, 0.96030545, 0]
[2, 0.8516515, 2]
[8, 1.0, 8]
[3, 0.99999976, 3]
[7, 0.972816, 7]
[6, 0.83719003, 6]
[4, 0.99037254, 4]
[0, 0.99999523, 0]
[0, 0.9999995, 0]
[5, 0.99955934, 5]
[4, 0.87521183, 2]
[8, 1.0, 8]
[6, 0.3759764, 2]
[4, 0.4135248, 4]
[3, 0.99996567, 3]
[0, 0.9729496, 0]
[2, 0.9387834, 2]
[1, 1.0, 1]
[7, 1.0, 7]
[7, 1.0, 7]
[5, 1.0, 5]
[4, 0.90586483, 4]
[7, 1.0, 7]
[2, 0.99655104, 2]
[6, 0.58361757, 4]
[7, 1.0, 7]
[3, 0.94500405, 3]
[3, 0.99965835, 3]
[1, 1.0, 1]
[3, 1.0, 3]
[3, 0.9984219, 3]
[6, 0.99998736, 6]
[0, 0.9130815, 6]
[1, 1.0, 1]
[7, 1.0, 7]
[4, 0.29554415, 0]
[4, 0.96274424, 4]
[7, 1.0, 7]
[1, 1.0, 1]
[0, 0.999997, 0]
[6, 0.99996936, 6]
[5, 1.0, 5]
[8, 1.0, 8]
[4, 0.9996264, 4]
[6, 0.53866065, 4]
[7, 1.0, 7]
[9, 1.0, 9]
[5, 1.0, 5]
[0, 1.0, 0]
[7, 1.0, 7]
[9, 0.99999607, 9]
[5, 1.0, 5]
[1, 1.0, 1]
[2, 0.5060982, 2]
[9, 0.9999455, 9]
[5, 1.0, 5]
[5, 1.0, 5]
[3, 1.0, 3]
[9, 0.99999225, 9]
[9, 0.9920035, 9]
[1, 1.0, 1]
[6, 0.9051211, 2]
[7, 1.0, 7]
[8, 1.0, 8]
[0, 0.9999994, 0]
[1, 1.0, 1]
[7, 0.9999999, 7]
[2, 0.52776533, 2]
[7, 0.99972695, 7]
[1, 1.0, 1]
[1, 1.0, 1]
[5, 1.0, 5]
[5, 1.0, 5]
[6, 0.99992275, 6]
[4, 0.97424173, 4]
[5, 1.0, 5]
[9, 0.9993198, 9]
[5, 1.0, 5]
[5, 1.0, 5]
[2, 0.9994413, 2]
[3, 0.999959, 3]
[9, 0.9998196, 9]
[3, 0.9998012, 3]
[8, 1.0, 8]
[5, 1.0, 5]
[4, 0.9670911, 2]
[0, 0.93863285, 0]
[0, 0.9992355, 0]
[0, 0.78085, 0]
[5, 1.0, 5]
[7, 1.0, 7]
[4, 0.47285584, 8]
[5, 1.0, 5]
[2, 0.9961134, 2]
[6, 0.9379618, 6]
[4, 0.93327296, 4]
[4, 0.984709, 4]
[7, 1.0, 7]
[8, 0.37654066, 4]
[0, 0.9999999, 0]
[5, 1.0, 5]
[1, 1.0, 1]
[7, 1.0, 7]
[2, 0.9983845, 2]
[3, 1.0, 3]
[2, 0.536639, 6]
[8, 1.0, 8]
[7, 0.54550457, 9]
[8, 1.0, 8]
[7, 1.0, 7]
[1, 1.0, 1]
[2, 0.8559263, 2]
[3, 0.9942941, 3]
[2, 0.9999993, 2]
[9, 0.9999826, 9]
[7, 1.0, 7]
[5, 1.0, 5]
[6, 0.7035959, 6]
[3, 0.96753377, 1]
[0, 0.76875675, 0]
[7, 1.0, 7]
[1, 1.0, 1]
[2, 0.9865876, 2]
[6, 0.6208253, 6]
[9, 0.9997919, 9]
[3, 0.99822456, 3]
[6, 0.9998779, 6]
[4, 0.99530363, 4]
[4, 0.9957398, 4]
[3, 0.9948225, 3]
[0, 0.9301176, 0]
[6, 0.74819267, 0]
[2, 0.83219403, 6]
[3, 1.0, 3]
[6, 0.8685016, 6]
[1, 1.0, 1]
[3, 1.0, 3]
[5, 0.99986804, 5]
[6, 0.8345847, 6]
[5, 1.0, 5]
[3, 0.98086125, 0]
[9, 0.99999976, 9]
[1, 1.0, 1]
[1, 1.0, 1]
[8, 1.0, 8]
[6, 0.6324979, 2]
[9, 0.99999976, 9]
[5, 1.0, 5]
[0, 1.0, 0]
[7, 0.96280354, 5]
[4, 0.9945476, 4]
[6, 0.67167395, 6]
[7, 1.0, 7]
[1, 1.0, 1]
[1, 1.0, 1]
[5, 1.0, 5]
[3, 0.99911886, 3]
[8, 1.0, 8]
[9, 0.8601552, 9]
[8, 1.0, 8]
[3, 0.9591691, 3]
[8, 1.0, 8]
[9, 0.9999988, 9]
[2, 0.68059283, 2]
[2, 0.59164304, 6]
[1, 1.0, 1]
[1, 1.0, 1]
[3, 0.99907565, 3]
[5, 1.0, 5]
[6, 0.7331813, 2]
[7, 1.0, 7]
[1, 1.0, 1]
[9, 0.99997723, 9]
[9, 0.9985147, 9]
[2, 0.866026, 2]
[4, 0.6884174, 2]
[7, 1.0, 7]
[0, 0.9999999, 0]
[1, 1.0, 1]
[3, 0.99999964, 3]
[9, 0.9953896, 9]
[6, 0.9994803, 6]
[3, 1.0, 3]
[7, 0.9981249, 7]
[2, 0.99666095, 2]
[8, 1.0, 8]
[1, 1.0, 1]
[8, 1.0, 8]
[0, 0.9998679, 0]
[7, 1.0, 7]
[9, 0.9999976, 9]
[8, 1.0, 8]
[5, 1.0, 5]
[8, 1.0, 8]
[2, 0.98995435, 2]
[6, 0.64360434, 6]
[4, 0.9738831, 4]
[0, 0.90209216, 0]
[6, 0.94476587, 6]
[5, 1.0, 5]
[8, 1.0, 8]
[3, 0.99996626, 3]
[8, 1.0, 8]
[7, 1.0, 7]
[5, 1.0, 5]
[7, 1.0, 7]
[3, 1.0, 3]
[7, 0.99999976, 7]
[6, 0.5742747, 0]
[7, 1.0, 7]
[0, 0.99999845, 0]
[2, 0.6875044, 2]
[2, 0.8891727, 2]
[5, 1.0, 5]
[3, 1.0, 3]
[5, 1.0, 5]
[1, 1.0, 1]
[1, 1.0, 1]
[7, 1.0, 7]
[7, 0.9999988, 7]
[6, 0.99999046, 6]
[3, 0.9999865, 3]
[6, 0.5411476, 0]
[4, 0.8203971, 4]
[2, 0.8735068, 2]
[8, 1.0, 8]
[6, 0.9995745, 6]
[3, 0.9942456, 3]
[1, 1.0, 1]
[4, 0.98326486, 4]
[9, 0.9999999, 9]
[9, 0.99819285, 9]
[4, 0.73353255, 4]
[5, 1.0, 5]
[2, 0.993049, 2]
[2, 0.9999491, 2]
[7, 0.9999999, 7]
[8, 1.0, 8]
[0, 0.987444, 0]
[7, 1.0, 7]
[9, 0.9990361, 9]
[1, 1.0, 1]
[2, 0.63922143, 2]
[9, 0.99997985, 9]
[4, 0.99998605, 4]
[7, 0.9891747, 7]
[3, 1.0, 3]
[4, 0.92832303, 4]
[3, 1.0, 3]
[3, 1.0, 3]
[1, 1.0, 1]
[8, 1.0, 8]
[8, 1.0, 8]
[5, 0.9931704, 5]
[3, 0.999961, 3]
[8, 1.0, 8]
[6, 0.67332006, 6]
[3, 0.9943282, 3]
[4, 0.9965578, 4]
[3, 0.9767593, 3]
[6, 0.8222015, 2]
[0, 0.99373454, 0]
[2, 0.88897884, 2]
[7, 1.0, 7]
[3, 1.0, 3]
[6, 0.349739, 6]
[8, 1.0, 8]
[3, 0.99925786, 3]
[7, 0.9968264, 9]
[7, 0.9999994, 7]
[3, 0.99873143, 3]
[1, 1.0, 1]
[7, 1.0, 7]
[5, 1.0, 5]
[8, 1.0, 8]
[8, 1.0, 8]
[2, 0.6247294, 2]
[0, 0.98468274, 0]
[0, 0.4760543, 6]
[4, 0.6892426, 6]
[4, 0.8671705, 4]
[6, 0.31129232, 6]
[5, 0.95379037, 5]
[7, 1.0, 7]
[0, 0.99995923, 0]
[6, 0.99999523, 6]
[0, 0.64726543, 6]
[7, 1.0, 7]
[7, 0.99637043, 7]
[3, 0.94598573, 3]
[9, 0.9999999, 9]
[2, 0.66543174, 2]
[5, 1.0, 5]
[9, 0.9999999, 9]
[7, 1.0, 7]
[3, 0.6755258, 1]
[7, 0.99279296, 7]
[2, 0.76555556, 2]
[2, 0.60821974, 4]
[5, 1.0, 5]
[1, 1.0, 1]
[4, 0.8635647, 3]
[5, 1.0, 5]
[4, 0.99847394, 4]
[5, 1.0, 5]
[0, 0.9999999, 0]
[4, 0.99533045, 4]
[4, 0.4696926, 4]
[1, 1.0, 1]
[4, 0.99343526, 4]
[4, 0.9008385, 4]
[8, 1.0, 8]
[4, 0.99807537, 4]
[5, 1.0, 5]
[9, 0.9999721, 9]
[4, 0.9687639, 4]
[1, 1.0, 1]
[1, 1.0, 1]
[7, 0.9999994, 7]
[2, 0.9994992, 2]
[3, 0.9992999, 3]
[5, 1.0, 5]
[0, 0.80037767, 0]
[3, 0.99999166, 3]
[9, 1.0, 9]
[7, 0.9999993, 7]
[5, 1.0, 5]
[3, 0.99991536, 3]
[8, 0.9998567, 8]
[8, 1.0, 8]
[8, 1.0, 8]
[7, 0.53202957, 9]
[1, 1.0, 1]
[1, 1.0, 1]
[6, 0.99999845, 6]
[3, 0.99982435, 3]
[1, 1.0, 1]
[4, 0.55346376, 6]
[3, 0.9999982, 3]
[4, 0.9629709, 4]
[9, 0.999995, 9]
[9, 0.9939108, 9]
[6, 0.53338766, 6]
[0, 0.9999999, 0]
[6, 0.9835085, 6]
[9, 0.9999969, 9]
[4, 0.91321653, 4]
[9, 1.0, 9]
[6, 0.52211785, 6]
[6, 0.99976057, 6]
[1, 0.48343068, 1]
[8, 0.9999498, 8]
[9, 1.0, 9]
[2, 0.9992204, 2]
[9, 0.9993043, 9]
[4, 0.9976998, 4]
[8, 1.0, 8]
[0, 0.52697176, 0]
[7, 1.0, 7]
[2, 0.99986374, 2]
[3, 0.95105946, 3]
[6, 0.9758055, 6]
[2, 0.7984285, 2]
[5, 1.0, 5]
[6, 0.99999714, 6]
[1, 1.0, 1]
[9, 0.99999976, 9]
[6, 0.79235864, 0]
[2, 0.7608635, 2]
[2, 0.99939835, 2]
[9, 0.98929125, 9]
[9, 0.99459344, 9]
[0, 0.8892947, 0]
[8, 1.0, 8]
[3, 1.0, 3]
[6, 0.6107182, 6]
[6, 0.5648453, 6]
[6, 0.9996854, 6]
[0, 0.9979432, 0]
[4, 0.9487668, 2]
[2, 0.55846703, 6]
[6, 0.65669215, 6]
[6, 0.8019697, 6]
[5, 0.9995003, 5]
[0, 0.9999995, 0]
[2, 0.9139316, 2]
[7, 1.0, 7]
[8, 1.0, 8]
[7, 1.0, 7]
[4, 0.99886847, 4]
[0, 0.5354331, 6]
[6, 0.98966306, 6]
[6, 0.63102174, 6]
[5, 1.0, 5]
[2, 0.7220797, 2]
[4, 0.98525465, 4]
[2, 0.9997731, 2]
[9, 0.9999255, 9]
[5, 1.0, 5]
[2, 0.9175635, 2]
[6, 0.999997, 6]
[7, 0.9999765, 7]
[0, 1.0, 0]
[1, 1.0, 1]
[9, 0.99910814, 9]
[5, 0.9999999, 5]
[5, 1.0, 5]
[0, 0.9804227, 6]
[7, 1.0, 7]
[7, 1.0, 7]
[5, 1.0, 5]
[0, 1.0, 0]
[5, 1.0, 5]
[3, 0.9823125, 0]
[8, 1.0, 8]
[4, 0.9816648, 4]
[7, 0.8923303, 7]
[9, 0.9954426, 9]
[8, 1.0, 8]
[2, 0.89644474, 2]
[4, 0.9983821, 4]
[7, 0.99999976, 7]
[3, 0.977344, 3]
[3, 0.8913576, 3]
[7, 0.9997149, 7]
[7, 0.9959513, 7]
[7, 0.9999987, 7]
[8, 1.0, 8]
[2, 0.5530471, 4]
[9, 0.99999964, 9]
[5, 1.0, 5]
[7, 1.0, 7]
[6, 0.9998498, 6]
[5, 0.9981665, 5]
[7, 0.99898297, 7]
[5, 1.0, 5]
[1, 1.0, 1]
[3, 0.999092, 3]
[0, 0.98165935, 0]
[4, 0.5581932, 4]
[9, 0.9998574, 9]
[9, 0.9999902, 9]
[8, 1.0, 8]
[3, 0.97303456, 3]
[7, 1.0, 7]
[0, 0.9225221, 0]
[4, 0.8495714, 3]
[4, 0.95088744, 4]
[9, 1.0, 9]
[3, 0.9999968, 3]
[3, 1.0, 4]
[1, 1.0, 1]
[7, 0.99999976, 7]
[9, 0.9980422, 9]
[1, 1.0, 1]
[5, 0.99998116, 5]
[7, 1.0, 7]
[2, 0.9224799, 2]
[5, 0.500942, 7]
[6, 0.9772943, 6]
[5, 1.0, 5]
[5, 0.99130416, 5]
[3, 0.929561, 3]
[7, 0.9988433, 7]
[5, 1.0, 5]
[5, 1.0, 5]
[4, 0.9929917, 4]
[0, 0.99998057, 0]
[7, 1.0, 7]
[3, 0.9916786, 3]
[3, 0.9998529, 3]
[2, 0.99995613, 2]
[6, 0.58059114, 0]
[2, 0.9856895, 2]
[9, 0.9999461, 9]
[9, 0.9999871, 9]
[0, 0.9999287, 0]
[4, 0.55075425, 3]
[0, 0.591887, 0]
[8, 1.0, 8]
[3, 0.9966118, 3]
[8, 1.0, 8]
[0, 0.9038615, 8]
[4, 0.99972326, 4]
[4, 0.8664005, 4]
[1, 1.0, 1]
[8, 1.0, 8]
[2, 0.8883312, 2]
[4, 0.45869496, 3]
[5, 1.0, 5]
[0, 1.0, 0]
[4, 0.51533324, 4]
[2, 0.42645457, 4]
[3, 1.0, 3]
[0, 0.99992263, 0]
[0, 0.990777, 0]
[1, 1.0, 1]
[0, 0.6672848, 0]
[8, 1.0, 8]
[4, 0.96050906, 4]
[9, 1.0, 9]
[0, 0.9999999, 0]
[7, 0.9941355, 7]
[0, 0.91802615, 0]
[7, 1.0, 7]
[7, 1.0, 7]
[1, 1.0, 1]
[5, 1.0, 5]
[8, 0.9999999, 8]
[7, 1.0, 7]
[2, 0.93021965, 2]
[9, 0.9999949, 9]
[9, 1.0, 9]
[1, 1.0, 1]
[2, 0.9686903, 2]
[4, 0.80097026, 4]
[1, 1.0, 1]
[1, 1.0, 1]
[1, 1.0, 1]
[8, 1.0, 8]
[8, 1.0, 8]
[1, 1.0, 1]
[3, 0.98321664, 3]
[7, 0.9999999, 7]
[5, 1.0, 5]
[2, 0.99983764, 2]
[0, 0.8550286, 0]
[8, 1.0, 8]
[4, 0.9876889, 4]
[8, 1.0, 8]
[9, 0.9999933, 9]
[2, 0.8204721, 4]
[1, 1.0, 1]
[3, 0.9942615, 3]
[1, 1.0, 1]
[9, 0.9999999, 9]
[8, 0.5673801, 8]
[1, 1.0, 1]
[1, 1.0, 1]
[1, 1.0, 1]
[8, 1.0, 8]
[6, 0.5179565, 0]
[9, 0.99999917, 9]
[9, 0.99914646, 9]
[7, 0.9994758, 7]
[6, 0.9999995, 6]
[6, 0.57994694, 0]
[4, 0.76149255, 4]
[2, 0.7082886, 2]
[1, 1.0, 1]
[1, 1.0, 1]
[7, 1.0, 7]
[9, 0.99991333, 9]
[2, 0.761481, 4]
[2, 0.9597649, 2]
[0, 0.9589582, 0]
[3, 0.9999994, 3]
[0, 0.53280723, 6]
[4, 0.6493458, 6]
[8, 1.0, 8]
[1, 1.0, 1]
[7, 0.99997497, 7]
[2, 0.9995202, 2]
[4, 0.8566418, 4]
[2, 0.604007, 2]
[2, 0.99948967, 2]
[4, 0.76555055, 3]
[8, 1.0, 8]
[7, 1.0, 7]
[1, 1.0, 1]
[8, 1.0, 8]
[5, 1.0, 5]
[5, 1.0, 5]
[7, 0.88197184, 7]
[7, 0.5194584, 7]
[6, 0.9366949, 6]
[6, 0.9999877, 6]
[2, 0.88186634, 2]
[9, 0.683232, 9]
[0, 0.50015587, 6]
[6, 0.5452128, 6]
[3, 0.68628204, 0]
[5, 1.0, 5]
[5, 1.0, 5]
[0, 0.9899002, 0]
[2, 0.7598271, 2]
[1, 1.0, 1]
[0, 0.9988819, 0]
[3, 0.99961084, 3]
[5, 0.7700868, 5]
[7, 0.88504416, 9]
[1, 0.999998, 1]
[7, 1.0, 7]
[2, 0.44815838, 2]
[5, 1.0, 5]
[7, 1.0, 7]
[9, 0.99919313, 9]
[8, 1.0, 8]
[9, 0.99998426, 9]
[1, 1.0, 1]
[2, 0.7389019, 2]
[8, 1.0, 8]
[3, 0.99997115, 3]
[2, 0.9854665, 2]
[6, 0.67375433, 3]
[6, 0.77561915, 6]
[0, 0.88449866, 0]
[8, 0.9999995, 8]
[3, 1.0, 3]
[8, 1.0, 8]
[6, 0.63296074, 6]
[4, 0.551805, 8]
[6, 0.82374656, 6]
[0, 0.99999714, 0]
[8, 0.9999956, 8]
[8, 1.0, 8]
[3, 0.98945415, 8]
[2, 0.9927771, 2]
[9, 0.9999975, 9]
[3, 0.9999995, 3]
[2, 0.9884454, 2]
[0, 0.9999999, 0]
[8, 1.0, 8]
[5, 1.0, 5]
[7, 0.9999738, 7]
[0, 0.9974946, 0]
[1, 0.8547838, 1]
[1, 1.0, 1]
[1, 1.0, 1]
[9, 0.99974483, 9]
[5, 0.99999785, 5]
[1, 1.0, 1]
[3, 0.9999151, 3]
[3, 0.99985635, 3]
[6, 0.99827874, 6]
[0, 1.0, 0]
[8, 1.0, 8]
[4, 0.75407374, 2]
[1, 1.0, 1]
[3, 0.8742295, 3]
[8, 1.0, 8]
[8, 1.0, 8]
[0, 0.99396235, 6]
[7, 1.0, 7]
[5, 0.9984059, 5]
[0, 0.8756429, 6]
[6, 0.46029022, 6]
[7, 1.0, 7]
[3, 0.9991542, 3]
[3, 0.9999999, 3]
[2, 0.9995234, 2]
[4, 0.8697406, 4]
[2, 0.96098804, 6]
[5, 1.0, 5]
[5, 1.0, 5]
[4, 0.6066444, 4]
[2, 0.53214246, 2]
[6, 0.895348, 3]
[9, 0.7139364, 7]
[1, 1.0, 1]
[1, 1.0, 1]
[7, 1.0, 7]
[3, 1.0, 3]
[8, 1.0, 8]
[7, 1.0, 7]
[2, 0.9997911, 2]
[2, 0.9999751, 2]
[9, 0.9999993, 9]
[3, 0.9999684, 3]
[9, 0.9999759, 9]
[9, 0.9995529, 9]
[0, 1.0, 0]
[1, 1.0, 1]
[7, 0.82869035, 5]
[1, 1.0, 1]
[4, 0.71390533, 2]
[8, 1.0, 8]
[1, 1.0, 1]
[2, 0.98590356, 4]
[9, 0.99999976, 9]
[3, 0.9999976, 3]
[4, 0.9999819, 4]
[0, 0.9999968, 0]
[0, 0.9999895, 0]
[7, 0.99703884, 7]
[6, 0.61505765, 6]
[9, 0.99999976, 9]
[9, 0.8128906, 9]
[5, 1.0, 5]
[7, 0.99538237, 5]
[7, 1.0, 7]
[0, 0.9809442, 0]
[9, 0.99998605, 9]
[3, 0.99723583, 3]
[3, 0.9999999, 3]
[6, 0.99148107, 6]
[9, 0.9999964, 9]
[8, 1.0, 8]
[3, 0.7195037, 4]
[2, 0.8426713, 2]
[6, 0.589161, 2]
[3, 0.6386809, 3]
[9, 0.9997825, 9]
[2, 0.5165381, 4]
[3, 1.0, 3]
[6, 0.82067984, 6]
[7, 0.99999905, 7]
[4, 0.871161, 3]
[0, 0.9972633, 0]
[3, 0.8480132, 4]
[8, 1.0, 8]
[1, 1.0, 1]
[8, 0.99999833, 8]
[7, 1.0, 7]
[4, 0.50492305, 3]
[6, 0.9633534, 4]
[5, 1.0, 5]
[2, 0.7784395, 2]
[2, 0.5757147, 2]
[9, 0.9999987, 9]
[1, 1.0, 1]
[9, 0.9181693, 9]
[4, 0.909518, 4]
[9, 1.0, 9]
[1, 1.0, 1]
[6, 0.47477326, 6]
